subj,graphid,tp,q,pt,risingBefore,cannotSeeAfter,downOverall,bellOverall,complexOverall,uniBrown,expExec,tpChange,tpRate,tpDir,tpNoReturn,tellMgr,impChange,impRise,impFall,impPeriodic,numOtherTP,liwcPosemo,liwcNegemo,liwcCause,liwcFocusPre,liwcFocusFut,liwcRelativ,liwcTime
51,Q11 A,0,Q11,A,0,0,1,0,1,0,0,1,0,0,0,1,100,100,100,20,0,0,0,0,12.5,0,37.5,0
51,Q11 B,0,Q11,B,0,0,1,0,1,0,0,1,0,0,0,1,100,100,100,20,0,0,0,0,12.5,0,37.5,0
51,Q11 C,0,Q11,C,0,0,1,0,1,0,0,1,0,0,0,1,100,100,100,20,0,0,0,0,12.5,0,37.5,0
51,Q11 D,1,Q11,D,0,0,1,0,1,0,0,1,0,0,0,1,100,100,100,20,0,0,0,0,12.5,0,37.5,0
51,Q12 A,1,Q12,A,1,1,0,0,1,0,0,1,0,0,0,1,100,100,100,20,0,0,0,0,12.5,0,37.5,0
51,Q13 A,1,Q13,A,1,0,0,1,1,0,0,1,0,0,0,1,100,100,100,20,0,0,0,0,12.5,0,37.5,0
52,Q2 A,1,Q2,A,1,0,0,0,1,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q2 B,1,Q2,B,1,0,0,0,1,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q2 C,0,Q2,C,1,1,0,0,1,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q3 A,1,Q3,A,1,0,1,0,1,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q3 B,0,Q3,B,0,0,1,0,1,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q3 C,0,Q3,C,0,0,1,0,1,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q3 D,0,Q3,D,0,0,1,0,1,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q3 E,1,Q3,E,1,0,1,0,1,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q4 A,0,Q4,A,0,0,1,0,1,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q4 B,0,Q4,B,0,0,1,0,1,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q5 A,1,Q5,A,1,0,1,0,1,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q5 B,0,Q5,B,0,0,1,0,1,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q5 C,1,Q5,C,1,0,1,0,1,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q5 D,0,Q5,D,0,0,1,0,1,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q6 A,1,Q6,A,1,0,0,0,,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q6 B,0,Q6,B,0,0,0,0,,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q6 C,0,Q6,C,1,1,0,0,,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q7 A,1,Q7,A,1,0,1,0,0,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q7 B,0,Q7,B,0,1,1,0,0,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q8 A,1,Q8,A,1,0,0,0,1,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q8 B,1,Q8,B,1,1,0,0,1,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q9 A,1,Q9,A,1,0,0,1,0,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q10 A,1,Q10,A,1,0,1,0,1,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q10 B,0,Q10,B,0,0,1,0,1,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q10 C,1,Q10,C,1,0,1,0,1,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q10 D,0,Q10,D,0,0,1,0,1,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q11 A,0,Q11,A,0,0,1,0,1,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q11 B,0,Q11,B,0,0,1,0,1,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q11 C,0,Q11,C,0,0,1,0,1,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q11 D,0,Q11,D,0,0,1,0,1,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q12 A,1,Q12,A,1,1,0,0,1,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
52,Q13 A,1,Q13,A,1,0,0,1,1,0,0,1,0,0,1,1,8,49,99,8,4,0,0,0,14.29,14.29,42.86,0
53,Q2 A,0,Q2,A,1,0,0,0,1,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q2 B,0,Q2,B,1,0,0,0,1,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q2 C,0,Q2,C,1,1,0,0,1,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q3 A,1,Q3,A,1,0,1,0,1,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q3 B,1,Q3,B,0,0,1,0,1,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q3 C,1,Q3,C,0,0,1,0,1,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q3 D,1,Q3,D,0,0,1,0,1,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q3 E,1,Q3,E,1,0,1,0,1,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q4 A,1,Q4,A,0,0,1,0,1,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q4 B,1,Q4,B,0,0,1,0,1,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q5 A,0,Q5,A,1,0,1,0,1,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q5 B,0,Q5,B,0,0,1,0,1,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q5 C,1,Q5,C,1,0,1,0,1,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q5 D,0,Q5,D,0,0,1,0,1,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q6 A,0,Q6,A,1,0,0,0,,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q6 B,0,Q6,B,0,0,0,0,,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q6 C,0,Q6,C,1,1,0,0,,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q7 A,1,Q7,A,1,0,1,0,0,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q7 B,0,Q7,B,0,1,1,0,0,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q8 A,0,Q8,A,1,0,0,0,1,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q8 B,0,Q8,B,1,1,0,0,1,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q9 A,1,Q9,A,1,0,0,1,0,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q10 A,0,Q10,A,1,0,1,0,1,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q10 B,0,Q10,B,0,0,1,0,1,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q10 C,0,Q10,C,1,0,1,0,1,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q10 D,0,Q10,D,0,0,1,0,1,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q11 A,0,Q11,A,0,0,1,0,1,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q11 B,0,Q11,B,0,0,1,0,1,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q11 C,0,Q11,C,0,0,1,0,1,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q11 D,0,Q11,D,0,0,1,0,1,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q12 A,0,Q12,A,1,1,0,0,1,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
53,Q13 A,1,Q13,A,1,0,0,1,1,0,0,1,0,1,1,1,80,50,50,40,4,6.67,0,0,6.67,0,33.33,6.67
54,Q2 A,0,Q2,A,1,0,0,0,1,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q2 B,0,Q2,B,1,0,0,0,1,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q2 C,1,Q2,C,1,1,0,0,1,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q3 A,1,Q3,A,1,0,1,0,1,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q3 B,0,Q3,B,0,0,1,0,1,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q3 C,0,Q3,C,0,0,1,0,1,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q3 D,0,Q3,D,0,0,1,0,1,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q3 E,1,Q3,E,1,0,1,0,1,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q4 A,0,Q4,A,0,0,1,0,1,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q4 B,0,Q4,B,0,0,1,0,1,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q5 A,1,Q5,A,1,0,1,0,1,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q5 B,0,Q5,B,0,0,1,0,1,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q5 C,1,Q5,C,1,0,1,0,1,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q5 D,0,Q5,D,0,0,1,0,1,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q6 A,1,Q6,A,1,0,0,0,,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q6 B,0,Q6,B,0,0,0,0,,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q6 C,0,Q6,C,1,1,0,0,,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q7 A,1,Q7,A,1,0,1,0,0,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q7 B,0,Q7,B,0,1,1,0,0,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q8 A,1,Q8,A,1,0,0,0,1,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q8 B,0,Q8,B,1,1,0,0,1,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q9 A,1,Q9,A,1,0,0,1,0,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q10 A,1,Q10,A,1,0,1,0,1,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q10 B,0,Q10,B,0,0,1,0,1,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q10 C,1,Q10,C,1,0,1,0,1,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q10 D,0,Q10,D,0,0,1,0,1,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q11 A,0,Q11,A,0,0,1,0,1,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q11 B,0,Q11,B,0,0,1,0,1,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q11 C,0,Q11,C,0,0,1,0,1,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q11 D,0,Q11,D,0,0,1,0,1,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q12 A,0,Q12,A,1,1,0,0,1,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
54,Q13 A,1,Q13,A,1,0,0,1,1,0,0,1,1,1,0,1,0,100,,50,0,2.63,0,5.26,10.53,0,21.05,5.26
55,Q2 A,0,Q2,A,1,0,0,0,1,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q2 B,1,Q2,B,1,0,0,0,1,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q2 C,1,Q2,C,1,1,0,0,1,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q3 A,1,Q3,A,1,0,1,0,1,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q3 B,0,Q3,B,0,0,1,0,1,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q3 C,1,Q3,C,0,0,1,0,1,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q3 D,1,Q3,D,0,0,1,0,1,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q3 E,1,Q3,E,1,0,1,0,1,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q4 A,1,Q4,A,0,0,1,0,1,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q4 B,1,Q4,B,0,0,1,0,1,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q5 A,0,Q5,A,1,0,1,0,1,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q5 B,1,Q5,B,0,0,1,0,1,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q5 C,1,Q5,C,1,0,1,0,1,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q5 D,1,Q5,D,0,0,1,0,1,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q6 A,1,Q6,A,1,0,0,0,,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q6 B,1,Q6,B,0,0,0,0,,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q6 C,1,Q6,C,1,1,0,0,,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q7 A,1,Q7,A,1,0,1,0,0,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q7 B,0,Q7,B,0,1,1,0,0,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q8 A,1,Q8,A,1,0,0,0,1,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q8 B,0,Q8,B,1,1,0,0,1,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q9 A,0,Q9,A,1,0,0,1,0,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q10 A,1,Q10,A,1,0,1,0,1,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q10 B,0,Q10,B,0,0,1,0,1,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q10 C,1,Q10,C,1,0,1,0,1,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q10 D,0,Q10,D,0,0,1,0,1,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q11 A,0,Q11,A,0,0,1,0,1,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q11 B,0,Q11,B,0,0,1,0,1,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q11 C,0,Q11,C,0,0,1,0,1,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q11 D,0,Q11,D,0,0,1,0,1,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q12 A,0,Q12,A,1,1,0,0,1,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
55,Q13 A,1,Q13,A,1,0,0,1,1,0,0,0,0,0,0,1,0,100,100,,1,4,0,0,8,4,16,0
56,Q2 A,0,Q2,A,1,0,0,0,1,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q2 B,0,Q2,B,1,0,0,0,1,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q2 C,1,Q2,C,1,1,0,0,1,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q3 A,1,Q3,A,1,0,1,0,1,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q3 B,0,Q3,B,0,0,1,0,1,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q3 C,0,Q3,C,0,0,1,0,1,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q3 D,0,Q3,D,0,0,1,0,1,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q3 E,1,Q3,E,1,0,1,0,1,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q4 A,0,Q4,A,0,0,1,0,1,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q4 B,1,Q4,B,0,0,1,0,1,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q5 A,0,Q5,A,1,0,1,0,1,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q5 B,0,Q5,B,0,0,1,0,1,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q5 C,1,Q5,C,1,0,1,0,1,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q5 D,1,Q5,D,0,0,1,0,1,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q6 A,0,Q6,A,1,0,0,0,,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q6 B,0,Q6,B,0,0,0,0,,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q6 C,1,Q6,C,1,1,0,0,,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q7 A,1,Q7,A,1,0,1,0,0,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q7 B,0,Q7,B,0,1,1,0,0,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q8 A,1,Q8,A,1,0,0,0,1,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q8 B,1,Q8,B,1,1,0,0,1,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q9 A,1,Q9,A,1,0,0,1,0,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q10 A,1,Q10,A,1,0,1,0,1,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q10 B,1,Q10,B,0,0,1,0,1,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q10 C,0,Q10,C,1,0,1,0,1,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q10 D,1,Q10,D,0,0,1,0,1,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q11 A,1,Q11,A,0,0,1,0,1,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q11 B,0,Q11,B,0,0,1,0,1,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q11 C,0,Q11,C,0,0,1,0,1,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q11 D,0,Q11,D,0,0,1,0,1,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q12 A,0,Q12,A,1,1,0,0,1,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
56,Q13 A,1,Q13,A,1,0,0,1,1,0,0,1,0,1,0,1,95,73,82,59,0,6.45,0,0,22.58,0,22.58,9.68
57,Q2 A,0,Q2,A,1,0,0,0,1,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q2 B,0,Q2,B,1,0,0,0,1,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q2 C,0,Q2,C,1,1,0,0,1,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q3 A,1,Q3,A,1,0,1,0,1,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q3 B,0,Q3,B,0,0,1,0,1,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q3 C,1,Q3,C,0,0,1,0,1,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q3 D,1,Q3,D,0,0,1,0,1,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q3 E,1,Q3,E,1,0,1,0,1,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q4 A,1,Q4,A,0,0,1,0,1,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q4 B,1,Q4,B,0,0,1,0,1,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q5 A,0,Q5,A,1,0,1,0,1,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q5 B,1,Q5,B,0,0,1,0,1,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q5 C,1,Q5,C,1,0,1,0,1,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q5 D,0,Q5,D,0,0,1,0,1,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q6 A,0,Q6,A,1,0,0,0,,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q6 B,1,Q6,B,0,0,0,0,,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q6 C,0,Q6,C,1,1,0,0,,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q7 A,1,Q7,A,1,0,1,0,0,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q7 B,0,Q7,B,0,1,1,0,0,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q8 A,0,Q8,A,1,0,0,0,1,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q8 B,0,Q8,B,1,1,0,0,1,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q9 A,1,Q9,A,1,0,0,1,0,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q10 A,1,Q10,A,1,0,1,0,1,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q10 B,1,Q10,B,0,0,1,0,1,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q10 C,1,Q10,C,1,0,1,0,1,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q10 D,1,Q10,D,0,0,1,0,1,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q11 A,0,Q11,A,0,0,1,0,1,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q11 B,0,Q11,B,0,0,1,0,1,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q11 C,0,Q11,C,0,0,1,0,1,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q11 D,0,Q11,D,0,0,1,0,1,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
57,Q12 A,0,Q12,A,1,1,0,0,1,0,0,1,1,0,0,1,69,79,80,92,0,0,0,6.67,13.33,0,33.33,13.33
